incident_id,date,region,asset_id,asset_type,attack_type,severity,vulnerability_score,threat_intel_score,response_time_hours,recovery_time_hours,downtime_hours,financial_loss,security_protocol_score,mitigation_action,mitigation_status,energy_supply_impact,month_year,cohort_month,severity_weight,downtime_score,financial_loss_score,risk_score,risk_level,anomaly_flag,rfm_recency_score,rfm_frequency_score,rfm_magnitude_score,asset_segment,mitigation_effectiveness
7004680C,2023-10-11 18:18:44,South,AST-0250,SCADA System,Man-in-the-Middle,High,28,73,13.3,103.1,92.1,134577.41,15,Blocked IP,Successful,Minor Disruption,2023-10,2022-03,3,7.288122180897365,0.7993831037078508,45.46,Medium,False,2,1,1,Low-Impact Nuisances,96.3
DD588340,2023-10-11 22:01:29,South,AST-0365,Substation,Ransomware,Low,83,76,2.0,3.1253302397514076,2.6,2514.4479429871717,87,Patch Applied,Failed,No Impact,2023-10,2022-02,1,0.20574503442272693,0.014935695379907419,52.7,Medium,False,4,5,3,Standard Monitoring,39.44
EEB23B5F,2023-10-11 22:23:48,East,AST-0150,Smart Meter,Malware,Critical,49,36,17.1,283.3118308154267,172.9,415861.07309180265,15,No Action,Failed,Major Outage,2023-10,2022-02,4,13.68204478911134,2.470194034194911,45.99,Medium,False,4,4,3,Standard Monitoring,35.24
1DEDD025,2023-10-12 02:46:00,North,AST-0407,SCADA System,Phishing,Critical,24,94,69.0,101.1,63.5,937208.57,15,System Isolation,Successful,Major Outage,2023-10,2022-01,4,5.024926802247369,5.566972165003,56.51,Medium,True,5,5,4,High-Risk Repeat Targets,80.81
7CA2B7CB,2023-10-13 02:30:49,Central,AST-0468,Smart Meter,Man-in-the-Middle,Low,61,13,3.4,2.4217105001765797,1.3,5532.633518514478,89,Blocked IP,Failed,No Impact,2023-10,2022-01,1,0.10287251721136347,0.03286356717452201,27.21,Low,False,2,4,4,High-Risk Repeat Targets,39.05
D66797C8,2023-10-13 05:21:33,Central,AST-0277,Substation,Phishing,Critical,88,50,8.5,163.5,133.9,576385.53,90,Password Reset,Successful,Major Outage,2023-10,2022-01,4,10.595869272770436,3.423701302497162,62.08,Medium,False,3,5,4,High-Risk Repeat Targets,97.64
410B2353,2023-10-13 10:23:46,West,AST-0036,Control Center,Malware,High,63,58,18.8,85.0,80.7,40587.33,68,System Isolation,Pending,Minor Disruption,2023-10,2022-04,3,6.386009337659254,0.24108671601433526,51.35,Medium,False,4,4,1,Standard Monitoring,64.77
91619776,2023-10-13 10:27:49,South,AST-0275,Smart Meter,Ransomware,Low,58,27,2.1,2.2,1.3,2252.41,61,Patch Applied,Successful,No Impact,2023-10,2022-01,1,0.10287251721136347,0.01337920306701251,30.5,Low,False,2,3,3,Standard Monitoring,99.42
D374968E,2023-10-13 11:53:21,East,AST-0170,Control Center,Malware,Critical,81,34,30.9,143.0,125.1,1616162.4,54,Password Reset,Successful,Major Outage,2023-10,2022-05,4,9.899501463955051,9.599924054177658,56.42,Medium,False,3,5,4,High-Risk Repeat Targets,91.4
D3ED0A4F,2023-10-13 15:10:15,West,AST-0309,Transmission Line,Insider Threat,Medium,50,99,9.0,24.8,14.4,19357.92,46,Password Reset,Successful,Minor Disruption,2023-10,2022-01,2,1.1395109598797182,0.11498507937497293,54.72,Medium,False,2,5,4,High-Risk Repeat Targets,97.5
C5552C3D,2023-10-13 15:38:10,North,AST-0072,Smart Meter,Malware,High,60,31,8.5,37.4,21.7,105247.68,69,Malware Removed,Successful,Minor Disruption,2023-10,2022-02,3,1.7171797103742974,0.62516597025051,42.43,Medium,False,4,2,3,Standard Monitoring,97.64
2A620BE7,2023-10-13 22:51:54,West,AST-0436,Transmission Line,Insider Threat,Medium,60,28,5.5,25.3,21.3,8354.28,66,Patch Applied,Successful,No Impact,2023-10,2022-03,2,1.6855266281554167,0.049624006552395565,36.41,Low,False,5,4,1,Standard Monitoring,98.47
2AEDA728,2023-10-14 01:28:44,East,AST-0011,Control Center,Man-in-the-Middle,Low,55,29,2.7,3.6,2.7,2595.16,16,Blocked IP,Successful,No Impact,2023-10,2022-03,1,0.2136583049774472,0.015415120973263387,30.2,Low,False,3,5,3,Standard Monitoring,99.25
7DCA1183,2023-10-14 02:34:59,North,AST-0027,Substation,Ransomware,High,29,77,7.0,115.2,96.6,52210.01,74,No Action,Successful,Minor Disruption,2023-10,2022-01,3,7.644219355859776,0.31012485556393105,46.86,Medium,False,4,4,4,High-Risk Repeat Targets,98.05
DF4A96D6,2023-10-14 04:31:38,Central,AST-0182,Substation,Ransomware,Medium,22,8,2.5,25.5,19.6,22599.32,86,Password Reset,Successful,No Impact,2023-10,2022-02,2,1.551001028725172,0.13423883371872666,19.03,Low,False,4,1,1,Low-Impact Nuisances,99.3
85EF6A2D,2023-10-14 04:35:38,East,AST-0291,Smart Meter,Man-in-the-Middle,Medium,12,33,9.4,32.32720934087499,24.0,18640.73188163884,95,No Action,Failed,Minor Disruption,2023-10,2022-05,2,1.8991849331328636,0.11072501771976695,23.52,Low,False,2,4,1,Dormant Threats (Historically frequent),37.39
58EFD4A8,2023-10-14 06:37:47,South,AST-0161,Smart Meter,Man-in-the-Middle,Medium,58,40,9.0,68.95093484796784,43.0,30004.7278853833,81,Patch Applied,Successful,No Impact,2023-10,2022-02,2,3.4027063385297143,0.17822658723278445,39.44,Low,False,2,5,4,High-Risk Repeat Targets,97.5
4A360A01,2023-10-14 07:54:56,West,AST-0301,Control Center,DDoS,Critical,7,12,67.2,618.3118314932939,498.3,5873611.719686682,28,Blocked IP,Successful,Major Outage,2023-10,2022-01,4,39.43182717417108,34.88896068409956,32.68,Low,True,5,3,5,High-Impact Anomalies,81.31
651CB8AC,2023-10-14 12:30:30,Central,AST-0317,Transmission Line,Ransomware,High,49,76,11.2,86.52980589907797,47.2,145382.55437299938,4,Blocked IP,Failed,Minor Disruption,2023-10,2022-01,3,3.7350637018279653,0.8635651224054885,52.67,Medium,False,3,5,5,High-Risk Repeat Targets,36.88
70E0A4E7,2023-10-14 21:28:18,South,AST-0112,SCADA System,Insider Threat,Medium,17,21,2.3,24.3,16.1,11024.09,12,System Isolation,Successful,Minor Disruption,2023-10,2022-03,2,1.274036559309963,0.06548254480268777,21.41,Low,False,2,4,3,Dormant Threats (Historically frequent),99.36
B7F002CF,2023-10-15 05:01:07,North,AST-0011,Transmission Line,Insider Threat,Critical,80,88,25.7,248.12090884498923,127.6,1544808.9047586897,81,No Action,Failed,Major Outage,2023-10,2022-03,4,10.097333227823059,9.176087851011005,72.24,High,False,3,5,3,Standard Monitoring,32.85
E2ED84BA,2023-10-15 05:22:24,South,AST-0255,Transmission Line,Ransomware,High,61,98,11.1,65.6,34.2,145952.38,79,Password Reset,Successful,Minor Disruption,2023-10,2022-01,3,2.706338529714331,0.8669498582113272,62.87,Medium,False,2,5,1,Dormant Threats (Historically frequent),96.91
93EC6515,2023-10-15 13:45:50,West,AST-0286,Transmission Line,Malware,High,1,31,8.5,34.5,27.4,41600.43,27,Blocked IP,Successful,Minor Disruption,2023-10,2022-02,3,2.168236131993353,0.24710447948865405,24.65,Low,False,2,2,5,High-Impact Anomalies,97.64
BE29DA14,2023-10-15 13:48:10,Central,AST-0159,Substation,Ransomware,Low,54,42,0.3,8.7,6.8,3879.59,61,System Isolation,Successful,No Impact,2023-10,2022-02,1,0.538102397720978,0.02304457111571653,33.8,Low,False,5,5,5,High-Risk Repeat Targets,99.92
D64700C4,2023-10-15 16:27:53,South,AST-0351,Substation,Man-in-the-Middle,Critical,18,43,65.7,308.8,283.1,1481999.52,91,System Isolation,Successful,Major Outage,2023-10,2022-01,4,22.402468940413073,8.80300323799622,40.06,Medium,True,3,5,5,High-Risk Repeat Targets,81.72
664D47AD,2023-10-15 17:20:44,East,AST-0471,Transmission Line,Ransomware,Critical,89,32,60.0,155.9,133.4,1434983.49,99,System Isolation,Successful,Major Outage,2023-10,2022-02,4,10.556302919996835,8.523730364596284,58.0,Medium,True,2,4,3,Dormant Threats (Historically frequent),83.31
60E24992,2023-10-15 18:29:16,South,AST-0031,Control Center,Man-in-the-Middle,Medium,89,89,10.0,40.4,38.0,11620.05,28,Password Reset,Successful,No Impact,2023-10,2022-03,2,3.007042810793701,0.06902251748076003,63.41,Medium,False,5,5,4,High-Risk Repeat Targets,97.22
07DE4381,2023-10-15 19:36:24,West,AST-0106,Control Center,Phishing,High,66,8,17.8,63.7,38.3,59188.86,64,Malware Removed,Pending,Major Outage,2023-10,2022-09,3,3.0307826224578616,0.35157887651225755,37.27,Low,False,3,2,3,Standard Monitoring,65.05
3F2227D8,2023-10-16 00:08:10,West,AST-0128,Smart Meter,DDoS,High,76,82,23.1,96.6,55.6,106180.46,65,System Isolation,Successful,Minor Disruption,2023-10,2022-02,3,4.399778428424468,0.6307066369305763,62.53,Medium,False,2,4,2,Dormant Threats (Historically frequent),93.57
13DBE9B2,2023-10-16 00:57:24,South,AST-0316,Transmission Line,Insider Threat,Low,69,10,4.0,0.7,0.4,3727.34,37,Password Reset,Successful,No Impact,2023-10,2022-04,1,0.031653082218881065,0.02214021370878233,28.7,Low,False,2,3,2,Standard Monitoring,98.89
90020992,2023-10-16 05:28:36,South,AST-0087,Smart Meter,DDoS,Medium,100,49,11.6,58.20596767786051,44.3,28655.874537321553,38,Password Reset,Failed,No Impact,2023-10,2022-03,2,3.5055788557410774,0.1702144656157885,54.73,Medium,False,3,5,5,High-Risk Repeat Targets,36.77
1837CB43,2023-10-16 11:04:41,Central,AST-0091,Substation,DDoS,Critical,10,13,9.4,116.5,84.4,200487.05,73,Patch Applied,Successful,Major Outage,2023-10,2022-11,4,6.678800348183904,1.1908830782389932,27.14,Low,False,5,2,3,Standard Monitoring,97.39
47BFFF8F,2023-10-16 14:27:56,West,AST-0458,Substation,Ransomware,Low,8,37,0.8,8.9,6.4,2186.05,18,Blocked IP,Successful,No Impact,2023-10,2022-02,1,0.506449315502097,0.012985027976541882,18.5,Low,False,2,5,5,High-Risk Repeat Targets,99.78
AECFDC3B,2023-10-16 17:15:50,Central,AST-0221,Transmission Line,Phishing,Medium,31,26,2.7,33.2,27.8,13367.45,45,No Action,Successful,Minor Disruption,2023-10,2022-01,2,2.199889214212234,0.07940198633380974,27.12,Low,False,4,5,5,High-Risk Repeat Targets,99.25
ED7C47C0,2023-10-16 20:49:08,South,AST-0294,Control Center,DDoS,Low,7,91,3.8,6.9,4.6,2572.77,12,Malware Removed,Successful,No Impact,2023-10,2022-04,1,0.3640104455171322,0.01528212548990538,34.4,Low,False,3,4,5,High-Risk Repeat Targets,98.94
49A19AE4,2023-10-16 22:34:18,South,AST-0102,Substation,Man-in-the-Middle,Critical,36,97,14.4,124.3,69.2,1080261.27,61,No Action,Successful,Major Outage,2023-10,2022-05,4,5.475983223866424,6.416698068628193,61.18,Medium,False,4,4,4,High-Risk Repeat Targets,95.99
8E9528F0,2023-10-17 04:56:48,Central,AST-0285,Smart Meter,Insider Threat,Medium,7,3,9.4,38.4,27.1,6781.27,13,Malware Removed,Successful,No Impact,2023-10,2022-03,2,2.1444963203291922,0.04028040560210616,13.01,Low,False,3,3,5,High-Impact Anomalies,97.39
4E7CAF26,2023-10-17 09:47:01,North,AST-0025,Transmission Line,DDoS,High,100,76,16.0,86.7,45.7,144882.68,75,No Action,Successful,Major Outage,2023-10,2022-03,3,3.6163646435071617,0.8605958935597836,67.97,Medium,False,4,5,2,Standard Monitoring,95.55
3B619B12,2023-10-17 11:34:26,Central,AST-0307,Substation,DDoS,Critical,98,44,68.4,216.5,134.8,1173331.91,42,Blocked IP,Successful,Major Outage,2023-10,2022-02,4,10.667088707762918,6.969533028576345,63.99,Medium,True,4,5,5,High-Risk Repeat Targets,80.97
8DDDA343,2023-10-17 13:32:15,South,AST-0363,Transmission Line,Insider Threat,High,61,78,7.7,90.2,46.5,101300.34,53,No Action,Successful,Minor Disruption,2023-10,2022-02,3,3.6796708079449236,0.6017189675136454,56.82,Medium,False,5,1,2,Low-Impact Nuisances,97.86
9720D939,2023-10-17 17:42:12,East,AST-0003,Transmission Line,Malware,Medium,96,45,10.8,30.3,15.4,22321.24,8,Blocked IP,Successful,No Impact,2023-10,2022-02,2,1.218643665426921,0.1325870523872307,52.33,Medium,False,2,5,5,High-Risk Repeat Targets,97.0
74326DD6,2023-10-18 01:26:25,North,AST-0226,SCADA System,DDoS,Critical,24,8,25.8,78.0,77.6,380896.47,22,No Action,Successful,Major Outage,2023-10,2022-05,4,6.1406979504629255,2.2625060355966444,30.05,Low,False,4,4,5,High-Risk Repeat Targets,92.82
E10EC5CA,2023-10-18 12:26:00,East,AST-0026,Transmission Line,Malware,Low,12,61,0.6,5.6,5.5,1063.44,41,Patch Applied,Successful,No Impact,2023-10,2022-02,1,0.4352298805096146,0.006316780563744516,26.9,Low,False,4,1,1,Low-Impact Nuisances,99.83
FA8DE998,2023-10-18 22:30:50,South,AST-0099,Control Center,Ransomware,Low,73,97,3.2,6.9,6.2,2448.09,56,Malware Removed,Pending,No Impact,2023-10,2022-02,1,0.49062277439265645,0.014541532507990399,56.0,Medium,False,2,3,3,Standard Monitoring,69.11
29B8EAB0,2023-10-18 23:18:37,Central,AST-0252,Substation,Man-in-the-Middle,Low,3,74,0.9,15.378027082941003,10.4,7850.613983200345,92,Password Reset,Successful,No Impact,2023-10,2022-06,1,0.8229801376909077,0.04663225553161518,28.11,Low,False,2,5,3,Dormant Threats (Historically frequent),99.75
A177A0FB,2023-10-19 01:23:19,Central,AST-0308,Smart Meter,Phishing,Low,42,99,3.7,7.6,7.3,4045.05,20,Patch Applied,Successful,No Impact,2023-10,2022-02,1,0.5776687504945793,0.02402739526383694,47.3,Medium,False,3,4,4,High-Risk Repeat Targets,98.97
7DD840CB,2023-10-19 01:27:06,North,AST-0175,Substation,Ransomware,Medium,31,75,10.7,28.308914120791346,23.5,49164.67344690934,93,Patch Applied,Failed,Minor Disruption,2023-10,2022-01,2,1.8596185803592624,0.2920357083166733,41.86,Medium,False,4,5,3,Standard Monitoring,37.02
C9888280,2023-10-19 03:05:19,North,AST-0317,SCADA System,DDoS,Medium,83,8,11.0,38.5,26.7,14437.3,16,System Isolation,Successful,No Impact,2023-10,2022-01,2,2.112843238110311,0.08575684197787246,37.32,Low,False,3,5,5,High-Risk Repeat Targets,96.94
A6FAC192,2023-10-19 04:45:35,Central,AST-0491,Transmission Line,Man-in-the-Middle,Low,3,46,2.4,4.4,2.9,3813.02,40,Blocked IP,Successful,No Impact,2023-10,2022-02,1,0.22948484608688768,0.022649148635719093,19.7,Low,False,3,2,2,Low-Impact Nuisances,99.33
5FA8E71A,2023-10-19 05:18:44,Central,AST-0379,Substation,Malware,Medium,89,73,5.4,35.3,31.5,11873.18,39,Malware Removed,Successful,Minor Disruption,2023-10,2022-02,2,2.4926802247368833,0.07052609705657123,58.61,Medium,False,4,4,2,Standard Monitoring,98.5
64E27733,2023-10-19 06:35:16,North,AST-0352,SCADA System,Malware,Low,10,41,2.2,0.9,0.7,859.19,36,No Action,Successful,No Impact,2023-10,2022-01,1,0.055392893883041854,0.005103545750172695,20.3,Low,False,4,5,4,High-Risk Repeat Targets,99.39
A77D6C13,2023-10-19 10:00:47,West,AST-0350,Transmission Line,DDoS,Critical,22,69,25.4,272.9,137.3,1118074.36,14,Malware Removed,Successful,Major Outage,2023-10,2022-01,4,10.864920471630926,6.641305937400407,48.63,Medium,False,2,1,1,Low-Impact Nuisances,92.93
2AB0FD58,2023-10-20 13:26:29,Central,AST-0378,SCADA System,Insider Threat,Low,43,19,1.9,3.7,2.1,811.03,10,Password Reset,Successful,No Impact,2023-10,2022-04,1,0.16617868164912558,0.0048174777520252334,23.6,Low,False,5,3,4,High-Impact Anomalies,99.47
AEF615BD,2023-10-20 14:27:15,North,AST-0478,Control Center,Ransomware,Critical,33,94,43.2,288.6,201.4,1783730.37,80,System Isolation,Successful,Major Outage,2023-10,2022-05,4,15.937326897206617,10.595269438968643,60.22,Medium,False,2,5,5,High-Risk Repeat Targets,87.98
ECC1F3BD,2023-10-20 15:12:54,West,AST-0103,SCADA System,Phishing,Medium,26,49,11.6,31.0,22.5,5019.49,67,Patch Applied,Successful,Minor Disruption,2023-10,2022-03,2,1.7804858748120596,0.029815520266220905,32.51,Low,False,5,4,3,Standard Monitoring,96.77
6C2E52EB,2023-10-20 17:42:00,East,AST-0225,Smart Meter,Insider Threat,Critical,71,50,33.7,324.0,181.7,791118.4,29,Malware Removed,Successful,Major Outage,2023-10,2022-02,4,14.37841259792672,4.699203841063585,57.24,Medium,False,2,2,3,Standard Monitoring,90.63
5B976496,2023-10-21 01:00:35,West,AST-0014,Control Center,Insider Threat,Low,65,99,1.1,13.611322684875777,10.0,1354.8620662341602,8,Blocked IP,Failed,No Impact,2023-10,2022-02,1,0.7913270554720266,0.008047813103271156,54.2,Medium,False,5,2,3,Standard Monitoring,39.69
9C3E9C13,2023-10-21 04:43:01,North,AST-0041,Smart Meter,Insider Threat,Critical,59,25,41.9,166.2,157.0,198349.46,78,Patch Applied,Successful,Major Outage,2023-10,2022-01,4,12.423834770910817,1.178185900245637,45.44,Medium,False,3,4,4,High-Risk Repeat Targets,88.34
83322003,2023-10-21 12:05:55,East,AST-0349,SCADA System,Insider Threat,Critical,42,81,48.8,167.4,125.1,606458.09,83,Blocked IP,Successful,Major Outage,2023-10,2022-06,4,9.899501463955051,3.602330809107822,57.62,Medium,True,4,1,1,Low-Impact Nuisances,86.43
93A98F35,2023-10-21 15:11:03,South,AST-0123,Smart Meter,DDoS,Critical,68,90,41.6,351.53371500714036,189.1,5989832.1687272,15,No Action,Successful,Major Outage,2023-10,2022-09,4,14.963994618976024,35.579304355212926,74.52,High,True,5,1,5,High-Impact Anomalies,88.43
CD5FED9C,2023-10-21 18:09:44,South,AST-0113,SCADA System,Ransomware,High,27,38,7.3,81.74897276260087,76.3,45940.746202646966,29,Blocked IP,Failed,Major Outage,2023-10,2022-01,3,6.037825433251562,0.27288574127059356,34.55,Low,False,2,1,1,Low-Impact Nuisances,37.97
7B985043,2023-10-21 21:21:15,North,AST-0298,Substation,Man-in-the-Middle,Low,3,29,3.6,5.5,5.5,949.62,59,Blocked IP,Successful,No Impact,2023-10,2022-06,1,0.4352298805096146,0.005640695440215777,14.6,Low,False,2,1,1,Low-Impact Nuisances,99.0
543093AE,2023-10-21 22:16:15,East,AST-0061,Substation,DDoS,Critical,58,95,50.9,185.6,108.1,1376844.26,57,System Isolation,Successful,Major Outage,2023-10,2022-04,4,8.554245469652606,8.178386237936508,67.54,Medium,True,2,4,5,High-Risk Repeat Targets,85.84
E355F769,2023-10-22 02:25:48,Central,AST-0392,Substation,Malware,Medium,21,68,7.8,20.1,11.6,20054.52,48,No Action,Successful,No Impact,2023-10,2022-02,2,0.9179393843475507,0.11912284863389158,36.72,Low,False,3,3,1,Standard Monitoring,97.83
F22218AE,2023-10-22 07:26:58,East,AST-0172,SCADA System,Man-in-the-Middle,Medium,75,63,2.1,103.00491278207839,90.7,79742.67356539184,8,No Action,Successful,Minor Disruption,2023-10,2022-07,2,7.177336393131281,0.4736675040236316,51.49,Medium,False,4,4,3,Standard Monitoring,99.42
AF31ED32,2023-10-22 10:19:41,Central,AST-0357,Control Center,Malware,Medium,93,45,4.3,5.2,4.5,11777.67,5,Malware Removed,Successful,Minor Disruption,2023-10,2022-02,2,0.356097174962412,0.06995877241987969,51.41,Medium,False,2,3,3,Standard Monitoring,98.8
69AC6918,2023-10-22 10:27:52,Central,AST-0379,Transmission Line,Man-in-the-Middle,Medium,47,42,10.3,60.278062223315416,51.0,16730.346127686822,45,System Isolation,Failed,Minor Disruption,2023-10,2022-02,2,4.035767982907335,0.09937742161672539,36.72,Low,False,4,4,2,Standard Monitoring,37.13
DA26E680,2023-10-22 11:25:46,East,AST-0220,Smart Meter,Malware,High,78,13,12.4,51.3,42.9,102798.26,69,Malware Removed,Successful,Major Outage,2023-10,2022-10,3,3.3947930679749936,0.6106165376088498,42.42,Medium,False,2,1,2,Low-Impact Nuisances,96.55
5E7ED60D,2023-10-22 13:02:22,North,AST-0281,Control Center,Ransomware,Medium,89,8,10.1,7.2,4.2,15175.97,92,System Isolation,Successful,Minor Disruption,2023-10,2022-02,2,0.33235736329825116,0.09014450493866119,39.12,Low,False,2,1,1,Low-Impact Nuisances,97.19
6BCAC688,2023-10-22 13:24:15,East,AST-0147,Control Center,Malware,Critical,81,67,52.6,149.3,105.8,1177603.35,58,Blocked IP,Successful,Major Outage,2023-10,2022-04,4,8.372240246894041,6.994905169149582,65.8,Medium,True,3,4,5,High-Risk Repeat Targets,85.37
BCEE28B7,2023-10-22 14:01:02,East,AST-0440,SCADA System,Man-in-the-Middle,High,93,29,11.3,100.8,96.6,63045.03,40,Blocked IP,Successful,Major Outage,2023-10,2022-02,3,7.644219355859776,0.37448433399598463,51.67,Medium,False,5,3,3,Standard Monitoring,96.86
14430682,2023-10-22 15:12:02,Central,AST-0414,Transmission Line,DDoS,Low,52,91,3.6,7.638106600079742,7.6,3864.778508911848,94,Patch Applied,Failed,No Impact,2023-10,2022-01,1,0.6014085621587402,0.02295659159733682,47.9,Medium,False,3,5,5,High-Risk Repeat Targets,39.0
1D6217D0,2023-10-22 17:52:12,Central,AST-0313,SCADA System,Insider Threat,Low,93,22,0.8,10.5,6.8,246.87,56,Patch Applied,Successful,No Impact,2023-10,2022-03,1,0.538102397720978,0.0014663954880121195,39.5,Low,False,3,3,4,High-Impact Anomalies,99.78
E10337EB,2023-10-22 18:09:32,South,AST-0086,SCADA System,Man-in-the-Middle,Low,15,60,3.9,4.1,3.8,4981.42,29,Password Reset,Successful,No Impact,2023-10,2022-06,1,0.3007042810793701,0.029589386364861397,27.51,Low,False,4,3,2,Standard Monitoring,98.92
99DE5CF8,2023-10-22 22:36:02,West,AST-0185,Transmission Line,DDoS,High,41,38,10.0,40.8,29.4,83339.71,21,Malware Removed,Successful,Minor Disruption,2023-10,2022-06,3,2.326501543087758,0.49503372105253185,38.8,Low,False,3,5,4,High-Risk Repeat Targets,97.22
01ACBDA0,2023-10-23 01:32:36,Central,AST-0425,SCADA System,Phishing,Low,5,8,0.9,5.8,3.9,2996.95,48,Patch Applied,Successful,No Impact,2023-10,2022-01,1,0.3086175516340904,0.017801733535050518,8.9,Low,False,3,4,3,Standard Monitoring,99.75
42B92160,2023-10-23 03:03:26,South,AST-0166,Control Center,Ransomware,Low,59,18,1.1,1.6,1.5,1743.64,86,Malware Removed,Successful,No Impact,2023-10,2022-04,1,0.11869905832080398,0.010357134640569744,28.1,Low,False,2,2,1,Low-Impact Nuisances,99.69
ADE2CBA6,2023-10-23 04:13:25,East,AST-0470,SCADA System,Ransomware,Low,6,58,4.0,5.3,5.0,3612.86,57,Blocked IP,Successful,No Impact,2023-10,2022-02,1,0.3956635277360133,0.02146020821816935,24.2,Low,False,2,3,3,Standard Monitoring,98.89
181490BB,2023-10-23 07:51:43,East,AST-0261,Control Center,Malware,Low,93,24,2.6,7.0,5.7,2648.62,55,Malware Removed,Pending,No Impact,2023-10,2022-02,1,0.4510564216190551,0.015732670707087375,40.1,Medium,False,2,1,1,Low-Impact Nuisances,69.28
53438DC2,2023-10-23 08:29:26,Central,AST-0404,SCADA System,DDoS,High,50,57,4.8,121.13970136164578,95.0,393053.8010840011,51,Blocked IP,Successful,Minor Disruption,2023-10,2022-01,3,7.517607026984252,2.3347199759208994,47.57,Medium,False,2,4,3,Dormant Threats (Historically frequent),98.66
85F9F92C,2023-10-23 10:57:35,East,AST-0027,Control Center,Insider Threat,Low,62,71,2.7,11.0,7.2,4035.65,91,No Action,Successful,No Impact,2023-10,2022-01,1,0.5697554799398591,0.02397155973263706,44.9,Medium,False,4,4,4,High-Risk Repeat Targets,99.25
779C2195,2023-10-23 12:13:48,Central,AST-0365,Smart Meter,Man-in-the-Middle,Medium,33,8,7.6,15.0,9.2,9172.5,61,System Isolation,Successful,No Impact,2023-10,2022-02,2,0.7280208910342644,0.05448419254583857,22.31,Low,False,4,5,3,Standard Monitoring,97.89
1A6C1068,2023-10-23 17:51:33,East,AST-0142,Control Center,Phishing,Critical,72,80,52.1,434.85883193794234,250.8,2655917.6592649063,87,System Isolation,Failed,Major Outage,2023-10,2022-03,4,19.846482551238427,15.776018439169478,68.76,Medium,True,2,4,4,High-Risk Repeat Targets,25.51
83185F48,2023-10-23 18:08:02,South,AST-0004,Transmission Line,Insider Threat,Low,67,66,2.9,10.7,8.7,2659.18,48,No Action,Successful,No Impact,2023-10,2022-02,1,0.688454538260663,0.01579539658043532,44.9,Medium,False,2,1,1,Low-Impact Nuisances,99.19
273FB63B,2023-10-23 20:05:34,North,AST-0435,Smart Meter,Ransomware,High,12,74,16.0,56.7,44.9,56977.66,57,No Action,Successful,Major Outage,2023-10,2023-03,3,3.5530584790693993,0.3384444587900054,40.87,Medium,False,5,1,1,Low-Impact Nuisances,95.55
F0F5C2F9,2023-10-23 22:29:00,South,AST-0185,Substation,Phishing,Medium,53,70,10.0,56.96419166020216,29.1,32807.58099973269,40,No Action,Failed,Minor Disruption,2023-10,2022-06,2,2.3027617314235975,0.19487539494713882,46.94,Medium,False,3,5,4,High-Risk Repeat Targets,37.22
8F070C97,2023-10-24 10:25:01,West,AST-0343,Control Center,Ransomware,Medium,31,91,11.6,34.92838849934387,30.5,21137.32292856862,55,Malware Removed,Failed,No Impact,2023-10,2022-01,2,2.413547519189681,0.12555464402765887,46.63,Medium,False,3,3,2,Standard Monitoring,36.77
4B78066D,2023-10-24 11:02:15,Central,AST-0456,Control Center,Ransomware,High,88,80,14.1,97.3,70.2,136724.39,30,System Isolation,Successful,Minor Disruption,2023-10,2022-02,3,5.555115929413627,0.8121360578329055,65.56,Medium,False,4,4,5,High-Risk Repeat Targets,96.08
11464212,2023-10-24 14:30:09,North,AST-0403,Transmission Line,Phishing,Low,5,25,3.7,5.8,4.2,575.69,100,Blocked IP,Successful,No Impact,2023-10,2022-03,1,0.33235736329825116,0.00341956988898488,14.0,Low,False,4,4,2,Standard Monitoring,98.97
E5023EE9,2023-10-24 15:34:32,East,AST-0436,Transmission Line,Man-in-the-Middle,Medium,54,30,4.8,22.1,19.7,18898.18,77,Patch Applied,Successful,Minor Disruption,2023-10,2022-03,2,1.5589142992798923,0.11225424670328871,35.22,Low,False,5,4,1,Standard Monitoring,98.66
4DD6C45C,2023-10-24 18:46:01,West,AST-0036,Control Center,DDoS,Low,62,48,1.9,17.17640917909322,11.2,720.9473143844456,64,No Action,Failed,No Impact,2023-10,2022-04,1,0.8862863021286697,0.004282391092104371,38.0,Low,False,4,4,1,Standard Monitoring,39.47
D7373601,2023-10-25 03:00:22,Central,AST-0252,Smart Meter,Insider Threat,Medium,3,20,7.3,32.02992891571157,16.2,20791.796634522078,36,Password Reset,Failed,No Impact,2023-10,2022-06,2,1.281949829864683,0.12350223507323185,16.92,Low,False,2,5,3,Dormant Threats (Historically frequent),37.97
F31C2882,2023-10-25 05:01:55,West,AST-0173,Control Center,DDoS,Medium,96,100,8.6,36.7,22.1,11137.86,68,Patch Applied,Pending,No Impact,2023-10,2022-01,2,1.7488327925931788,0.06615833292871012,68.81,Medium,False,2,5,2,Dormant Threats (Historically frequent),67.61
B7FCCD4C,2023-10-25 07:52:28,North,AST-0111,Control Center,Phishing,Low,78,11,2.5,0.6,0.4,4681.71,78,Malware Removed,Successful,No Impact,2023-10,2022-02,1,0.031653082218881065,0.027809123912104432,31.71,Low,False,5,3,3,Standard Monitoring,99.3
C8E649FC,2023-10-25 10:37:31,North,AST-0212,Substation,Insider Threat,Low,98,62,2.0,5.0,4.2,1754.87,29,Patch Applied,Pending,No Impact,2023-10,2022-02,1,0.33235736329825116,0.010423840280503213,53.0,Medium,False,4,2,4,High-Impact Anomalies,69.44
